OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.39, timeStamp=1352484001582, valuationAskPrice=86.44, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.39, quantity=100}, PricePoint{price=86.38, quantity=100}, PricePoint{price=86.34, quantity=100}, PricePoint{price=86.29, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.44, quantity=100}, PricePoint{price=86.46, quantity=100}, PricePoint{price=86.49, quantity=100}, PricePoint{price=86.54, quantity=200}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484002217', instruname=CLZ2, obeventrow=98

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.39, timeStamp=1352484001582, valuationAskPrice=86.44, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.39, quantity=100}, PricePoint{price=86.38, quantity=100}, PricePoint{price=86.34, quantity=100}, PricePoint{price=86.29, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.44, quantity=100}, PricePoint{price=86.46, quantity=100}, PricePoint{price=86.49, quantity=100}, PricePoint{price=86.54, quantity=200}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484002217', instruname=CLZ2, obeventrow=98

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.39, timeStamp=1352484003981, valuationAskPrice=86.44, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.39, quantity=100}, PricePoint{price=86.38, quantity=100}, PricePoint{price=86.34, quantity=100}, PricePoint{price=86.29, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.44, quantity=100}, PricePoint{price=86.46, quantity=100}, PricePoint{price=86.49, quantity=100}, PricePoint{price=86.54, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484004069', instruname=CLZ2, obeventrow=109
OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.38, timeStamp=1352484020058, valuationAskPrice=86.42, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.38, quantity=100}, PricePoint{price=86.37, quantity=100}, PricePoint{price=86.33, quantity=100}, PricePoint{price=86.28, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.42, quantity=100}, PricePoint{price=86.44, quantity=100}, PricePoint{price=86.47, quantity=100}, PricePoint{price=86.52, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484020067', instruname=CLZ2, obeventrow=147

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.38, timeStamp=1352484020058, valuationAskPrice=86.42, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.38, quantity=100}, PricePoint{price=86.37, quantity=100}, PricePoint{price=86.33, quantity=100}, PricePoint{price=86.28, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.42, quantity=100}, PricePoint{price=86.44, quantity=100}, PricePoint{price=86.47, quantity=100}, PricePoint{price=86.52, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484020067', instruname=CLZ2, obeventrow=147

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.37, timeStamp=1352484020117, valuationAskPrice=86.42, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.37, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.32, quantity=100}, PricePoint{price=86.27, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.42, quantity=100}, PricePoint{price=86.44, quantity=100}, PricePoint{price=86.47, quantity=100}, PricePoint{price=86.52, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484020167', instruname=CLZ2, obeventrow=148

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.37, timeStamp=1352484020117, valuationAskPrice=86.42, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.37, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.32, quantity=100}, PricePoint{price=86.27, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.42, quantity=100}, PricePoint{price=86.44, quantity=100}, PricePoint{price=86.47, quantity=100}, PricePoint{price=86.52, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484020167', instruname=CLZ2, obeventrow=148

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.39, timeStamp=1352484021249, valuationAskPrice=86.43, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.39, quantity=100}, PricePoint{price=86.38, quantity=100}, PricePoint{price=86.34, quantity=100}, PricePoint{price=86.29, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.43, quantity=100}, PricePoint{price=86.45, quantity=100}, PricePoint{price=86.48, quantity=100}, PricePoint{price=86.53, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484021270', instruname=CLZ2, obeventrow=153

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.39, timeStamp=1352484021249, valuationAskPrice=86.43, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.39, quantity=100}, PricePoint{price=86.38, quantity=100}, PricePoint{price=86.34, quantity=100}, PricePoint{price=86.29, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.43, quantity=100}, PricePoint{price=86.45, quantity=100}, PricePoint{price=86.48, quantity=100}, PricePoint{price=86.53, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484021270', instruname=CLZ2, obeventrow=153

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.41, timeStamp=1352484022440, valuationAskPrice=86.46, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.41, quantity=100}, PricePoint{price=86.4, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.31, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.46, quantity=100}, PricePoint{price=86.48, quantity=100}, PricePoint{price=86.51, quantity=100}, PricePoint{price=86.56, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022467', instruname=CLZ2, obeventrow=155

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.41, timeStamp=1352484022440, valuationAskPrice=86.46, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.41, quantity=100}, PricePoint{price=86.4, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.31, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.46, quantity=100}, PricePoint{price=86.48, quantity=100}, PricePoint{price=86.51, quantity=100}, PricePoint{price=86.56, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022467', instruname=CLZ2, obeventrow=155

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.41, timeStamp=1352484022543, valuationAskPrice=86.48, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.41, quantity=100}, PricePoint{price=86.4, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.31, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.48, quantity=100}, PricePoint{price=86.5, quantity=100}, PricePoint{price=86.53, quantity=100}, PricePoint{price=86.58, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022567', instruname=CLZ2, obeventrow=156

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.41, timeStamp=1352484022543, valuationAskPrice=86.48, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.41, quantity=100}, PricePoint{price=86.4, quantity=100}, PricePoint{price=86.36, quantity=100}, PricePoint{price=86.31, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.48, quantity=100}, PricePoint{price=86.5, quantity=100}, PricePoint{price=86.53, quantity=100}, PricePoint{price=86.58, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022567', instruname=CLZ2, obeventrow=156

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.4, timeStamp=1352484022761, valuationAskPrice=86.48, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.4, quantity=100}, PricePoint{price=86.39, quantity=100}, PricePoint{price=86.35, quantity=100}, PricePoint{price=86.3, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.48, quantity=100}, PricePoint{price=86.5, quantity=100}, PricePoint{price=86.53, quantity=100}, PricePoint{price=86.58, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022767', instruname=CLZ2, obeventrow=157

OrderBookEventImpl{instrumentId=100723, valuationBidPrice=86.4, timeStamp=1352484022761, valuationAskPrice=86.48, lastMarketClosePrice=84.99, bidPrices=[PricePoint{price=86.4, quantity=100}, PricePoint{price=86.39, quantity=100}, PricePoint{price=86.35, quantity=100}, PricePoint{price=86.3, quantity=200}, PricePoint{price=84.69, quantity=1}], askPrices=[PricePoint{price=86.48, quantity=100}, PricePoint{price=86.5, quantity=100}, PricePoint{price=86.53, quantity=100}, PricePoint{price=86.58, quantity=200}, PricePoint{price=86.98, quantity=1}], lastTradedPrice=86.37, dailyHighestTradedPrice=86.37, dailyLowestTradedPrice=84.2, marketClosePriceTimeStamp='1352408400000'}, timereceived='1352484022767', instruname=CLZ2, obeventrow=157

